# dataset: GeoCSV2.0
# created: 2022-08-24 15:32:32 UTC (netCDF_2_GeoCSV.py)
# netCDF_file: KEA20-Moho.r0.0.nc
# delimiter: |
# global_title: Moho depth model for East Asia
# global_id: KEA20_Moho
# global_data_revision: r.0.0
# global_Conventions: CF-1.0
# global_Metadata_Conventions: Unidata Dataset Discovery v1.0
# global_keywords: seismic, surface wave, tomography, East Asia, Moho, receiver functions, reflection
# global_acknowledgment: Model was provided by Michael Witek, Department of Geophysics, Kangwon National University
# global_history: 2022-08-24 15:32:32 UTC Converted to GeoCSV by netCDF_2_GeoCSV.py ,v2022.237 from KEA20-Moho.r0.0.nc; 2022-08-22 19:48:38 UTC Converted to netCDF by GeoCSV_2_netCDF.py v2022.230 from KEA20-Moho.r0.0.csv; 2022-08-22 19:46:46 UTC Converted to GeoCSV by netCDF_2_GeoCSV.py ,v2022.230 from KEA20-Moho.r0.0.nc; v1.0.0 created 2021-06-02
# global_summary: Here we provide depths to the Moho boundary in KEA20, relative to a mean Earth radius of 6371 km.; These Moho depths result from an initial inversion of point constraints from teleseismic; receiver function and seismic reflection studies, plus additional Moho perturbations from the; surface wave dispersion data inversion. The reference model Moho is taken from CRUST1.0.  ; For additional information please see the supplementary information of Witek et al. (2021).
# global_reference: ; @article{witek-2021-kea20,; title={Radial anisotropy in East Asia from multimode surface wave tomography},; author={M. Witek and S.-J. Chang and D.Y. Lim and S. Ning and J. Ning},; journal={Journal of Geophysical Research},; year={2021},; volume={},; pages={}; };
# global_reference_pid: 
# global_author_name: M. Witek
# global_author_email: mwitek2@gmail.com
# global_author_institution: Department of Geophysics, Kangwon National University
# global_geospatial_lat_min: 15.0
# global_geospatial_lat_max: 51.0
# global_geospatial_lat_resolution: 0.2
# global_geospatial_lat_units: degrees_north
# global_geospatial_lon_min: 70.0
# global_geospatial_lon_max: 150.0
# global_geospatial_lon_resolution: 0.2
# global_geospatial_lon_units: degrees_east
# global_netcdf_file: KEA20_Moho.nc
# global_repository_name: EMC
# global_repository_institution: IRIS EMC
# global_repository_pid: doi:10.17611/dp/emc.2021.kea20.1
# y_column: latitude
# y_variable: latitude
# y_dimensions: 1
# y_long_name: Latitude; positive north
# y_units: degrees_north
# y_standard_name: latitude
# x_column: longitude
# x_variable: longitude
# x_dimensions: 1
# x_long_name: Longitude; positive east
# x_units: degrees_east
# x_standard_name: longitude
# moho_column: moho
# moho_variable: moho
# moho_dimensions: 2
# moho_variable: moho
# moho_long_name: Moho depth relative to a mean Earth radius of 6371 km
# moho_display_name: Moho depth (km)
# moho_units: km
latitude|longitude|moho
18.8|128.2|12.457
18.8|128.4|12.486
18.8|128.6|12.522
18.8|128.8|12.567
18.8|129.0|12.611
18.8|129.2|12.655
18.8|129.4|12.7
18.8|129.6|12.737
18.8|129.8|12.768
18.8|130.0|12.798
18.8|130.2|12.828
18.8|130.4|12.859
18.8|130.6|12.886
18.8|130.8|12.911
18.8|131.0|12.935
18.8|131.2|12.959
18.8|131.4|12.984
18.8|131.6|12.999
18.8|131.8|13.004
18.8|132.0|13.009
18.8|132.2|13.014
18.8|132.4|13.019
18.8|132.6|13.017
18.8|132.8|13.008
18.8|133.0|12.999
18.8|133.2|12.989
18.8|133.4|12.98
18.8|133.6|12.949
18.8|133.8|12.897
18.8|134.0|12.845
18.8|134.2|12.792
18.8|134.4|12.74
18.8|134.6|12.631
18.8|134.8|12.464
18.8|135.0|12.298
18.8|135.2|12.131
18.8|135.4|11.964
18.8|135.6|11.869
18.8|135.8|11.845
18.8|136.0|11.822
18.8|136.2|11.798
18.8|136.4|11.774
18.8|136.6|11.772
18.8|136.8|11.793
18.8|137.0|11.814
18.8|137.2|11.834
18.8|137.4|11.855
18.8|137.6|11.87
18.8|137.8|11.88
18.8|138.0|11.89
18.8|138.2|11.9
18.8|138.4|11.91
18.8|138.6|11.911
18.8|138.8|11.904
18.8|139.0|11.898
18.8|139.2|11.89
18.8|139.4|11.883
18.8|139.6|11.868
18.8|139.8|11.845
18.8|140.0|11.822
18.8|140.2|11.8
18.8|140.4|11.777
18.8|140.6|11.744
18.8|140.8|11.7
18.8|141.0|11.656
18.8|141.2|11.612
18.8|141.4|11.568
18.8|141.6|11.429
18.8|141.8|11.195
18.8|142.0|10.962
18.8|142.2|10.728
18.8|142.4|10.494
18.8|142.6|10.377
18.8|142.8|10.379
18.8|143.0|10.379
18.8|143.2|10.379
18.8|143.4|10.38
18.8|143.6|10.428
18.8|143.8|10.524
18.8|144.0|10.621
18.8|144.2|10.717
18.8|144.4|10.814
18.8|144.6|10.763
18.8|144.8|10.563
18.8|145.0|10.365
18.8|145.2|10.167
18.8|145.4|9.968
18.8|145.6|9.929
18.8|145.8|10.048
18.8|146.0|10.167
18.8|146.2|10.286
18.8|146.4|10.405
18.8|146.6|10.62
18.8|146.8|10.931
18.8|147.0|11.244
18.8|147.2|11.555
18.8|147.4|11.867
18.8|147.6|12.045
18.8|147.8|12.09
18.8|148.0|12.135
18.8|148.2|12.18
18.8|148.4|12.225
18.8|148.6|12.231
18.8|148.8|12.195
18.8|149.0|12.161
18.8|149.2|12.126
18.8|149.4|12.091
18.8|149.6|12.046
18.8|149.8|11.99
18.8|150.0|11.934
19.0|70.0|17.943
19.0|70.2|18.74
19.0|70.4|19.537
19.0|70.6|20.37
19.0|70.8|21.239
19.0|71.0|22.108
19.0|71.2|22.977
19.0|71.4|23.846
19.0|71.6|25.604
19.0|71.8|28.254
19.0|72.0|30.903
19.0|72.2|33.551
19.0|72.4|36.202
19.0|72.6|37.397
19.0|72.8|37.139
19.0|73.0|36.881
19.0|73.2|36.628
19.0|73.4|36.375
19.0|73.6|36.216
19.0|73.8|36.155
19.0|74.0|36.092
19.0|74.2|36.019
19.0|74.4|35.944
19.0|74.6|35.92
19.0|74.8|35.948
19.0|75.0|35.976
19.0|75.2|36.004
19.0|75.4|36.033
19.0|75.6|36.077
19.0|75.8|36.135
19.0|76.0|36.193
19.0|76.2|36.252
19.0|76.4|36.307
19.0|76.6|36.278
19.0|76.8|36.159
19.0|77.0|36.035
19.0|77.2|35.911
19.0|77.4|35.793
19.0|77.6|35.759
19.0|77.8|35.804
19.0|78.0|35.843
19.0|78.2|35.887
19.0|78.4|35.933
19.0|78.6|36.448
19.0|78.8|37.459
19.0|79.0|38.481
19.0|79.2|39.506
19.0|79.4|40.525
19.0|79.6|40.9
19.0|79.8|40.618
19.0|80.0|40.337
19.0|80.2|40.055
19.0|80.4|39.774
19.0|80.6|39.522
19.0|80.8|39.299
19.0|81.0|39.076
19.0|81.2|38.854
19.0|81.4|38.632
19.0|81.6|38.693
19.0|81.8|39.039
19.0|82.0|39.386
19.0|82.2|39.732
19.0|82.4|40.078
19.0|82.6|40.137
19.0|82.8|39.91
19.0|83.0|39.682
19.0|83.2|39.454
19.0|83.4|39.224
19.0|83.6|38.485
19.0|83.8|37.235
19.0|84.0|35.986
19.0|84.2|34.735
19.0|84.4|33.485
19.0|84.6|32.175
19.0|84.8|30.805
19.0|85.0|29.435
19.0|85.2|28.065
19.0|85.4|26.694
19.0|85.6|25.559
19.0|85.8|24.659
19.0|86.0|23.759
19.0|86.2|22.858
19.0|86.4|21.958
19.0|86.6|21.358
19.0|86.8|21.058
19.0|87.0|20.758
19.0|87.2|20.458
19.0|87.4|20.158
19.0|87.6|20.112
19.0|87.8|20.317
19.0|88.0|20.523
19.0|88.2|20.728
19.0|88.4|20.934
19.0|88.6|21.085
19.0|88.8|21.182
19.0|89.0|21.279
19.0|89.2|21.377
19.0|89.4|21.474
19.0|89.6|21.521
19.0|89.8|21.519
19.0|90.0|21.517
19.0|90.2|21.515
19.0|90.4|21.513
19.0|90.6|21.412
19.0|90.8|21.213
19.0|91.0|21.012
19.0|91.2|20.813
19.0|91.4|20.613
19.0|91.6|20.613
19.0|91.8|20.814
19.0|92.0|21.015
19.0|92.2|21.216
19.0|92.4|21.416
19.0|92.6|22.218
19.0|92.8|23.619
19.0|93.0|25.021
19.0|93.2|26.423
19.0|93.4|27.826
19.0|93.6|28.948
19.0|93.8|29.79
19.0|94.0|30.632
19.0|94.2|31.473
19.0|94.4|32.314
19.0|94.6|32.951
19.0|94.8|33.383
19.0|95.0|33.814
19.0|95.2|34.245
19.0|95.4|34.677
19.0|95.6|34.866
19.0|95.8|34.81
19.0|96.0|34.754
19.0|96.2|34.696
19.0|96.4|34.637
19.0|96.6|34.578
19.0|96.8|34.522
19.0|97.0|34.466
19.0|97.2|34.408
19.0|97.4|34.35
19.0|97.6|34.301
19.0|97.8|34.254
19.0|98.0|34.207
19.0|98.2|34.148
19.0|98.4|34.052
19.0|98.6|34.204
19.0|98.8|34.628
19.0|99.0|35.06
19.0|99.2|35.49
19.0|99.4|36.029
19.0|99.6|36.395
19.0|99.8|36.572
19.0|100.0|36.701
19.0|100.2|36.83
19.0|100.4|36.951
19.0|100.6|36.946
19.0|100.8|36.818
19.0|101.0|36.687
19.0|101.2|36.557
19.0|101.4|36.426
19.0|101.6|36.309
19.0|101.8|36.207
19.0|102.0|36.104
19.0|102.2|36.002
19.0|102.4|35.899
19.0|102.6|35.689
19.0|102.8|35.368
19.0|103.0|35.047
19.0|103.2|34.726
19.0|103.4|34.401
19.0|103.6|34.412
19.0|103.8|34.76
19.0|104.0|35.093
19.0|104.2|35.41
19.0|104.4|35.709
19.0|104.6|35.607
19.0|104.8|35.171
19.0|105.0|34.811
19.0|105.2|34.562
19.0|105.4|34.308
19.0|105.6|34.099
19.0|105.8|34.013
19.0|106.0|33.932
19.0|106.2|33.811
19.0|106.4|33.681
19.0|106.6|33.56
19.0|106.8|33.419
19.0|107.0|33.27
19.0|107.2|33.119
19.0|107.4|32.951
19.0|107.6|32.803
19.0|107.8|32.673
19.0|108.0|32.488
19.0|108.2|32.309
19.0|108.4|32.08
19.0|108.6|31.793
19.0|108.8|31.5
19.0|109.0|31.394
19.0|109.2|31.347
19.0|109.4|31.29
19.0|109.6|31.297
19.0|109.8|31.281
19.0|110.0|31.159
19.0|110.2|30.816
19.0|110.4|30.474
19.0|110.6|29.79
19.0|110.8|28.709
19.0|111.0|27.623
19.0|111.2|26.521
19.0|111.4|25.392
19.0|111.6|24.581
19.0|111.8|24.069
19.0|112.0|23.554
19.0|112.2|23.035
19.0|112.4|22.513
19.0|112.6|22.295
19.0|112.8|22.381
19.0|113.0|22.465
19.0|113.2|22.55
19.0|113.4|22.634
19.0|113.6|22.457
19.0|113.8|22.019
19.0|114.0|21.581
19.0|114.2|21.143
19.0|114.4|20.704
19.0|114.6|20.228
19.0|114.8|19.712
19.0|115.0|19.197
19.0|115.2|18.681
19.0|115.4|18.165
19.0|115.6|17.501
19.0|115.8|16.688
19.0|116.0|15.876
19.0|116.2|15.063
19.0|116.4|14.251
19.0|116.6|13.707
19.0|116.8|13.431
19.0|117.0|13.156
19.0|117.2|12.88
19.0|117.4|12.605
19.0|117.6|12.527
19.0|117.8|12.644
19.0|118.0|12.76
19.0|118.2|12.877
19.0|118.4|12.993
19.0|118.6|12.978
19.0|118.8|12.833
19.0|119.0|12.688
19.0|119.2|12.542
19.0|119.4|12.396
19.0|119.6|12.893
19.0|119.8|14.034
19.0|120.0|15.173
19.0|120.2|16.311
19.0|120.4|17.454
19.0|120.6|18.776
19.0|120.8|20.279
19.0|121.0|21.784
19.0|121.2|23.29
19.0|121.4|24.792
19.0|121.6|24.44
19.0|121.8|22.235
19.0|122.0|20.028
19.0|122.2|17.822
19.0|122.4|15.617
19.0|122.6|14.264
19.0|122.8|13.761
19.0|123.0|13.26
19.0|123.2|12.758
19.0|123.4|12.257
19.0|123.6|12.056
19.0|123.8|12.154
19.0|124.0|12.253
19.0|124.2|12.351
19.0|124.4|12.45
19.0|124.6|12.492
19.0|124.8|12.477
19.0|125.0|12.463
19.0|125.2|12.449
19.0|125.4|12.434
19.0|125.6|12.416
19.0|125.8|12.393
19.0|126.0|12.37
19.0|126.2|12.347
19.0|126.4|12.324
19.0|126.6|12.321
19.0|126.8|12.338
19.0|127.0|12.355
19.0|127.2|12.372
19.0|127.4|12.389
19.0|127.6|12.411
19.0|127.8|12.438
19.0|128.0|12.465
19.0|128.2|12.492
19.0|128.4|12.519
19.0|128.6|12.553
19.0|128.8|12.595
19.0|129.0|12.637
19.0|129.2|12.679
19.0|129.4|12.721
19.0|129.6|12.754
19.0|129.8|12.778
19.0|130.0|12.802
19.0|130.2|12.826
19.0|130.4|12.85
19.0|130.6|12.875
19.0|130.8|12.901
19.0|131.0|12.927
19.0|131.2|12.953
19.0|131.4|12.979
19.0|131.6|12.995
19.0|131.8|13.001
19.0|132.0|13.007
19.0|132.2|13.013
19.0|132.4|13.019
19.0|132.6|13.018
19.0|132.8|13.009
19.0|133.0|13.0
19.0|133.2|12.991
19.0|133.4|12.982
19.0|133.6|12.954
19.0|133.8|12.907
19.0|134.0|12.86
19.0|134.2|12.813
19.0|134.4|12.766
19.0|134.6|12.661
19.0|134.8|12.498
19.0|135.0|12.335
19.0|135.2|12.172
19.0|135.4|12.009
19.0|135.6|11.903
19.0|135.8|11.854
19.0|136.0|11.805
19.0|136.2|11.756
19.0|136.4|11.707
19.0|136.6|11.697
19.0|136.8|11.726
19.0|137.0|11.755
19.0|137.2|11.784
19.0|137.4|11.813
19.0|137.6|11.834
19.0|137.8|11.848
19.0|138.0|11.862
19.0|138.2|11.876
19.0|138.4|11.89
19.0|138.6|11.899
19.0|138.8|11.9
19.0|139.0|11.901
19.0|139.2|11.902
19.0|139.4|11.903
19.0|139.6|11.888
19.0|139.8|11.859
19.0|140.0|11.829
19.0|140.2|11.799
19.0|140.4|11.769
19.0|140.6|11.731
19.0|140.8|11.685
19.0|141.0|11.638
19.0|141.2|11.591
19.0|141.4|11.544
19.0|141.6|11.4
19.0|141.8|11.162
19.0|142.0|10.923
19.0|142.2|10.685
19.0|142.4|10.446
19.0|142.6|10.337
19.0|142.8|10.359
19.0|143.0|10.381
19.0|143.2|10.403
19.0|143.4|10.425
19.0|143.6|10.478
19.0|143.8|10.561
19.0|144.0|10.644
19.0|144.2|10.728
19.0|144.4|10.811
19.0|144.6|10.748
19.0|144.8|10.54
19.0|145.0|10.332
19.0|145.2|10.124
19.0|145.4|9.916
19.0|145.6|9.881
19.0|145.8|10.021
19.0|146.0|10.161
19.0|146.2|10.301
19.0|146.4|10.441
19.0|146.6|10.664
19.0|146.8|10.97
19.0|147.0|11.277
19.0|147.2|11.583
19.0|147.4|11.888
19.0|147.6|12.041
19.0|147.8|12.037
19.0|148.0|12.034
19.0|148.2|12.031
19.0|148.4|12.028
19.0|148.6|12.012
19.0|148.8|11.985
19.0|149.0|11.958
19.0|149.2|11.931
19.0|149.4|11.904
19.0|149.6|11.863
19.0|149.8|11.808
19.0|150.0|11.753
19.2|70.0|18.834
19.2|70.2|19.475
19.2|70.4|20.116
19.2|70.6|20.9
19.2|70.8|21.825
19.2|71.0|22.751
19.2|71.2|23.676
19.2|71.4|24.601
19.2|71.6|26.284
19.2|71.8|28.728
19.2|72.0|31.171
19.2|72.2|33.614
19.2|72.4|36.058
19.2|72.6|37.184
19.2|72.8|36.994
19.2|73.0|36.805
19.2|73.2|36.618
19.2|73.4|36.43
19.2|73.6|36.299
19.2|73.8|36.229
19.2|74.0|36.156
19.2|74.2|36.079
19.2|74.4|35.997
19.2|74.6|35.957
19.2|74.8|35.953
19.2|75.0|35.95
19.2|75.2|35.946
19.2|75.4|35.943
19.2|75.6|35.97
19.2|75.8|36.029
19.2|76.0|36.088
19.2|76.2|36.145
19.2|76.4|36.202
19.2|76.6|36.184
19.2|76.8|36.083
19.2|77.0|35.979
19.2|77.2|35.879
19.2|77.4|35.787
19.2|77.6|35.906
19.2|77.8|36.23
19.2|78.0|36.548
19.2|78.2|36.868
19.2|78.4|37.186
19.2|78.6|37.707
19.2|78.8|38.457
19.2|79.0|39.242
19.2|79.2|40.023
19.2|79.4|40.787
19.2|79.6|41.014
19.2|79.8|40.69
19.2|80.0|40.361
19.2|80.2|40.031
19.2|80.4|39.702
19.2|80.6|39.423
19.2|80.8|39.198
19.2|81.0|38.973
19.2|81.2|38.748
19.2|81.4|38.524
19.2|81.6|38.617
19.2|81.8|39.033
19.2|82.0|39.451
19.2|82.2|39.866
19.2|82.4|40.284
19.2|82.6|40.446
19.2|82.8|40.355
19.2|83.0|40.264
19.2|83.2|40.171
19.2|83.4|40.078
19.2|83.6|39.428
19.2|83.8|38.223
19.2|84.0|37.016
19.2|84.2|35.81
19.2|84.4|34.603
19.2|84.6|33.441
19.2|84.8|32.324
19.2|85.0|31.206
19.2|85.2|30.088
19.2|85.4|28.97
19.2|85.6|27.901
19.2|85.8|26.88
19.2|86.0|25.86
19.2|86.2|24.839
19.2|86.4|23.819
19.2|86.6|23.058
19.2|86.8|22.558
19.2|87.0|22.058
19.2|87.2|21.558
19.2|87.4|21.058
19.2|87.6|20.87
19.2|87.8|20.993
19.2|88.0|21.117
19.2|88.2|21.24
19.2|88.4|21.363
19.2|88.6|21.494
19.2|88.8|21.632
19.2|89.0|21.771
19.2|89.2|21.909
19.2|89.4|22.048
19.2|89.6|22.116
19.2|89.8|22.115
19.2|90.0|22.115
19.2|90.2|22.114
19.2|90.4|22.114
19.2|90.6|22.053
19.2|90.8|21.933
19.2|91.0|21.814
19.2|91.2|21.694
19.2|91.4|21.574
19.2|91.6|21.655
19.2|91.8|21.935
19.2|92.0|22.216
19.2|92.2|22.497
19.2|92.4|22.778
19.2|92.6|23.54
19.2|92.8|24.781
19.2|93.0|26.025
19.2|93.2|27.267
19.2|93.4|28.51
19.2|93.6|29.531
19.2|93.8|30.33
19.2|94.0|31.13
19.2|94.2|31.93
19.2|94.4|32.729
19.2|94.6|33.304
19.2|94.8|33.655
19.2|95.0|34.005
19.2|95.2|34.355
19.2|95.4|34.706
19.2|95.6|34.848
19.2|95.8|34.783
19.2|96.0|34.717
19.2|96.2|34.647
19.2|96.4|34.58
19.2|96.6|34.562
19.2|96.8|34.594
19.2|97.0|34.627
19.2|97.2|34.661
19.2|97.4|34.692
19.2|97.6|34.686
19.2|97.8|34.64
19.2|98.0|34.592
19.2|98.2|34.543
19.2|98.4|34.462
19.2|98.6|34.597
19.2|98.8|34.953
19.2|99.0|35.303
19.2|99.2|35.673
19.2|99.4|36.076
19.2|99.6|36.417
19.2|99.8|36.593
19.2|100.0|36.763
19.2|100.2|36.933
19.2|100.4|37.094
19.2|100.6|37.088
19.2|100.8|36.916
19.2|101.0|36.745
19.2|101.2|36.57
19.2|101.4|36.396
19.2|101.6|36.273
19.2|101.8|36.199
19.2|102.0|36.125
19.2|102.2|36.05
19.2|102.4|35.975
19.2|102.6|35.755
19.2|102.8|35.39
19.2|103.0|35.026
19.2|103.2|34.657
19.2|103.4|34.289
19.2|103.6|34.399
19.2|103.8|34.973
19.2|104.0|35.544
19.2|104.2|36.108
19.2|104.4|36.573
19.2|104.6|36.494
19.2|104.8|35.895
19.2|105.0|35.458
19.2|105.2|35.018
19.2|105.4|34.559
19.2|105.6|34.233
19.2|105.8|34.075
19.2|106.0|33.947
19.2|106.2|33.795
19.2|106.4|33.645
19.2|106.6|33.5
19.2|106.8|33.367
19.2|107.0|33.218
19.2|107.2|33.061
19.2|107.4|32.9
19.2|107.6|32.749
19.2|107.8|32.611
19.2|108.0|32.457
19.2|108.2|32.265
19.2|108.4|32.047
19.2|108.6|31.789
19.2|108.8|31.569
19.2|109.0|31.388
19.2|109.2|31.344
19.2|109.4|31.221
19.2|109.6|31.117
19.2|109.8|31.16
19.2|110.0|30.914
19.2|110.2|30.658
19.2|110.4|30.473
19.2|110.6|29.952
19.2|110.8|28.867
19.2|111.0|27.803
19.2|111.2|26.762
19.2|111.4|25.613
19.2|111.6|24.844
19.2|111.8|24.446
19.2|112.0|24.02
19.2|112.2|23.594
19.2|112.4|23.163
19.2|112.6|22.944
19.2|112.8|22.938
19.2|113.0|22.933
19.2|113.2|22.925
19.2|113.4|22.917
19.2|113.6|22.814
19.2|113.8|22.615
19.2|114.0|22.415
19.2|114.2|22.215
19.2|114.4|22.015
19.2|114.6|21.699
19.2|114.8|21.267
19.2|115.0|20.836
19.2|115.2|20.403
19.2|115.4|19.972
19.2|115.6|19.196
19.2|115.8|18.075
19.2|116.0|16.954
19.2|116.2|15.833
19.2|116.4|14.712
19.2|116.6|13.968
19.2|116.8|13.599
19.2|117.0|13.232
19.2|117.2|12.864
19.2|117.4|12.497
19.2|117.6|12.352
19.2|117.8|12.43
19.2|118.0|12.508
19.2|118.2|12.586
19.2|118.4|12.663
19.2|118.6|12.677
19.2|118.8|12.626
19.2|119.0|12.574
19.2|119.2|12.523
19.2|119.4|12.471
19.2|119.6|12.802
19.2|119.8|13.518
19.2|120.0|14.233
19.2|120.2|14.949
19.2|120.4|15.667
19.2|120.6|16.837
19.2|120.8|18.462
19.2|121.0|20.087
19.2|121.2|21.712
19.2|121.4|23.332
19.2|121.6|23.12
19.2|121.8|21.073
19.2|122.0|19.026
19.2|122.2|16.98
19.2|122.4|14.936
19.2|122.6|13.729
19.2|122.8|13.36
19.2|123.0|12.991
19.2|123.2|12.623
19.2|123.4|12.255
19.2|123.6|12.118
19.2|123.8|12.213
19.2|124.0|12.31
19.2|124.2|12.405
19.2|124.4|12.501
19.2|124.6|12.545
19.2|124.8|12.535
19.2|125.0|12.527
19.2|125.2|12.519
19.2|125.4|12.51
19.2|125.6|12.491
19.2|125.8|12.463
19.2|126.0|12.435
19.2|126.2|12.406
19.2|126.4|12.378
19.2|126.6|12.372
19.2|126.8|12.387
19.2|127.0|12.402
19.2|127.2|12.417
19.2|127.4|12.432
19.2|127.6|12.452
19.2|127.8|12.477
19.2|128.0|12.502
19.2|128.2|12.527
19.2|128.4|12.552
19.2|128.6|12.584
19.2|128.8|12.623
19.2|129.0|12.663
19.2|129.2|12.703
19.2|129.4|12.742
19.2|129.6|12.771
19.2|129.8|12.788
19.2|130.0|12.806
19.2|130.2|12.824
19.2|130.4|12.841
19.2|130.6|12.864
19.2|130.8|12.891
19.2|131.0|12.919
19.2|131.2|12.947
19.2|131.4|12.974
19.2|131.6|12.991
19.2|131.8|12.998
19.2|132.0|13.005
19.2|132.2|13.012
19.2|132.4|13.019
19.2|132.6|13.018
19.2|132.8|13.009
19.2|133.0|13.001
19.2|133.2|12.992
19.2|133.4|12.983
19.2|133.6|12.958
19.2|133.8|12.916
19.2|134.0|12.875
19.2|134.2|12.833
19.2|134.4|12.791
19.2|134.6|12.69
19.2|134.8|12.531
19.2|135.0|12.372
19.2|135.2|12.212
19.2|135.4|12.053
19.2|135.6|11.936
19.2|135.8|11.862
19.2|136.0|11.788
19.2|136.2|11.713
19.2|136.4|11.639
19.2|136.6|11.621
19.2|136.8|11.658
19.2|137.0|11.696
19.2|137.2|11.733
19.2|137.4|11.77
19.2|137.6|11.798
19.2|137.8|11.816
19.2|138.0|11.835
19.2|138.2|11.853
19.2|138.4|11.871
19.2|138.6|11.885
19.2|138.8|11.894
19.2|139.0|11.904
19.2|139.2|11.913
19.2|139.4|11.922
19.2|139.6|11.909
19.2|139.8|11.872
19.2|140.0|11.835
19.2|140.2|11.798
19.2|140.4|11.761
19.2|140.6|11.718
19.2|140.8|11.668
19.2|141.0|11.619
19.2|141.2|11.569
19.2|141.4|11.519
19.2|141.6|11.372
19.2|141.8|11.129
19.2|142.0|10.885
19.2|142.2|10.64
19.2|142.4|10.396
19.2|142.6|10.296
19.2|142.8|10.339
19.2|143.0|10.383
19.2|143.2|10.427
19.2|143.4|10.47
19.2|143.6|10.527
19.2|143.8|10.598
19.2|144.0|10.668
19.2|144.2|10.737
19.2|144.4|10.807
19.2|144.6|10.733
19.2|144.8|10.516
19.2|145.0|10.298
19.2|145.2|10.08
19.2|145.4|9.863
19.2|145.6|9.833
19.2|145.8|9.994
19.2|146.0|10.155
19.2|146.2|10.316
19.2|146.4|10.476
19.2|146.6|10.707
19.2|146.8|11.008
19.2|147.0|11.309
19.2|147.2|11.61
19.2|147.4|11.911
19.2|147.6|12.036
19.2|147.8|11.984
19.2|148.0|11.933
19.2|148.2|11.881
19.2|148.4|11.829
19.2|148.6|11.793
19.2|148.8|11.774
19.2|149.0|11.755
19.2|149.2|11.735
19.2|149.4|11.716
19.2|149.6|11.679
19.2|149.8|11.625
19.2|150.0|11.572
19.4|70.0|19.725
19.4|70.2|20.21
19.4|70.4|20.696
19.4|70.6|21.43
19.4|70.8|22.412
19.4|71.0|23.394
19.4|71.2|24.375
19.4|71.4|25.356
19.4|71.6|26.965
19.4|71.8|29.203
19.4|72.0|31.44
19.4|72.2|33.676
19.4|72.4|35.915
19.4|72.6|36.972
19.4|72.8|36.85
19.4|73.0|36.73
19.4|73.2|36.608
19.4|73.4|36.487
19.4|73.6|36.386
19.4|73.8|36.304
19.4|74.0|36.222
19.4|74.2|36.139
19.4|74.4|36.055
19.4|74.6|35.995
19.4|74.8|35.959
19.4|75.0|35.924
19.4|75.2|35.888
19.4|75.4|35.853
19.4|75.6|35.865
19.4|75.8|35.924
19.4|76.0|35.983
19.4|76.2|36.043
19.4|76.4|36.099
19.4|76.6|36.093
19.4|76.8|36.02
19.4|77.0|35.939
19.4|77.2|35.865
19.4|77.4|35.794
19.4|77.6|36.06
19.4|77.8|36.659
19.4|78.0|37.258
19.4|78.2|37.825
19.4|78.4|38.412
19.4|78.6|38.947
19.4|78.8|39.472
19.4|79.0|40.002
19.4|79.2|40.533
19.4|79.4|41.052
19.4|79.6|41.127
19.4|79.8|40.761
19.4|80.0|40.385
19.4|80.2|40.007
19.4|80.4|39.628
19.4|80.6|39.325
19.4|80.8|39.097
19.4|81.0|38.869
19.4|81.2|38.642
19.4|81.4|38.414
19.4|81.6|38.542
19.4|81.8|39.027
19.4|82.0|39.515
19.4|82.2|40.002
19.4|82.4|40.49
19.4|82.6|40.756
19.4|82.8|40.801
19.4|83.0|40.845
19.4|83.2|40.889
19.4|83.4|40.932
19.4|83.6|40.372
19.4|83.8|39.21
19.4|84.0|38.047
19.4|84.2|36.885
19.4|84.4|35.721
19.4|84.6|34.707
19.4|84.8|33.843
19.4|85.0|32.977
19.4|85.2|32.112
19.4|85.4|31.246
19.4|85.6|30.243
19.4|85.8|29.102
19.4|86.0|27.961
19.4|86.2|26.82
19.4|86.4|25.679
19.4|86.6|24.759
19.4|86.8|24.058
19.4|87.0|23.358
19.4|87.2|22.657
19.4|87.4|21.957
19.4|87.6|21.628
19.4|87.8|21.669
19.4|88.0|21.711
19.4|88.2|21.752
19.4|88.4|21.793
19.4|88.6|21.903
19.4|88.8|22.083
19.4|89.0|22.263
19.4|89.2|22.442
19.4|89.4|22.621
19.4|89.6|22.712
19.4|89.8|22.711
19.4|90.0|22.711
19.4|90.2|22.712
19.4|90.4|22.711
19.4|90.6|22.692
19.4|90.8|22.652
19.4|91.0|22.612
19.4|91.2|22.573
19.4|91.4|22.533
19.4|91.6|22.694
19.4|91.8|23.055
19.4|92.0|23.416
19.4|92.2|23.777
19.4|92.4|24.139
19.4|92.6|24.862
19.4|92.8|25.945
19.4|93.0|27.027
19.4|93.2|28.11
19.4|93.4|29.193
19.4|93.6|30.113
19.4|93.8|30.87
19.4|94.0|31.626
19.4|94.2|32.385
19.4|94.4|33.142
19.4|94.6|33.657
19.4|94.8|33.928
19.4|95.0|34.198
19.4|95.2|34.467
19.4|95.4|34.737
19.4|95.6|34.832
19.4|95.8|34.757
19.4|96.0|34.68
19.4|96.2|34.601
19.4|96.4|34.523
19.4|96.6|34.546
19.4|96.8|34.666
19.4|97.0|34.79
19.4|97.2|34.912
19.4|97.4|35.034
19.4|97.6|35.072
19.4|97.8|35.027
19.4|98.0|34.977
19.4|98.2|34.926
19.4|98.4|34.875
19.4|98.6|34.985
19.4|98.8|35.264
